t_s,phase,ab_x,target_x,ab_v,angle,target_angle,bbp_deg,trim_deg,bbp,bpush,btrim,bterm,seq_stage,age_ms
0.001698400010354817,minus5,-10.87,-5.0,-20.46,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.002386300009675324,home,-10.09,0.0,-9.31,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0030264999950304627,home,-9.59,0.0,-4.66,12.18,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.003646800061687827,home,-9.62,0.0,-4.66,12.65,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.004316400038078427,home,-9.65,0.0,-4.66,13.15,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.004941000021062791,home,-9.65,0.0,-4.66,13.73,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.005771600059233606,home,-9.67,0.0,-4.66,14.49,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.006837400025688112,home,-9.7,0.0,-4.66,15.47,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.007433600025251508,home,-9.73,0.0,-4.66,16.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.008054400095716119,home,-9.76,0.0,-4.66,17.48,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.008659300045110285,home,-10.43,0.0,-5.76,18.44,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.009260900085791945,home,-10.17,0.0,-1.99,19.36,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.012213399983011186,home,-11.01,0.0,-14.03,20.19,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.017129600048065186,home,-11.1,0.0,-14.03,20.87,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.022131400066427886,home,-11.18,0.0,-14.03,21.41,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.027095100027509034,home,-11.18,0.0,-14.03,21.8,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.03211550007108599,home,-11.27,0.0,-14.03,22.05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.03710539999883622,home,-11.35,0.0,-14.03,22.19,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.04207040008623153,home,-11.43,0.0,-14.03,22.26,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.04709440004080534,home,-11.52,0.0,-14.03,22.27,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.05122920009307563,home,-10.88,0.0,-18.2,22.27,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.05622740008402616,home,-11.33,0.0,-24.12,22.23,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0612154999980703,home,-11.47,0.0,-24.12,22.18,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.06622130004689097,home,-11.47,0.0,-24.12,22.14,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.07137030002195388,home,-11.61,0.0,-24.12,22.09,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.07620860007591546,home,-11.76,0.0,-24.12,22.06,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.08142569998744875,home,-11.9,0.0,-24.12,22.04,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.08642449998296797,home,-12.05,0.0,-24.12,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.09118620003573596,home,-12.19,0.0,-24.12,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.0961820000084117,home,-12.19,0.0,-24.12,21.97,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.10117849998641759,home,-11.29,0.0,-22.41,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.10630129999481142,home,-11.53,0.0,-25.82,21.94,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.11138460005167872,home,-11.68,0.0,-25.82,21.93,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.1161603000946343,home,-11.84,0.0,-25.82,21.92,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.12114360008854419,home,-11.99,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
0.12633180001284927,home,-11.99,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.13130910007748753,home,-12.15,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.13624330004677176,home,-12.3,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.1411472000181675,home,-12.46,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.14611289999447763,home,-12.61,0.0,-25.82,21.91,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.15114790003281087,home,-12.52,0.0,-25.48,21.93,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.1561431000009179,home,-11.69,0.0,-13.65,21.94,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.16110979998484254,home,-10.94,0.0,-7.2,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.16609150008298457,home,-10.98,0.0,-7.2,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.17112720001023263,home,-11.02,0.0,-7.2,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.1760950000025332,home,-11.02,0.0,-7.2,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.18110660009551793,home,-11.07,0.0,-7.2,22.03,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.1860980000346899,home,-11.11,0.0,-7.2,22.04,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.19112159998621792,home,-11.15,0.0,-7.2,22.05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.19525610003620386,home,-11.2,0.0,-7.2,22.05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.2002476000925526,home,-11.33,0.0,-7.34,22.05,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20538410008884966,home,-10.65,0.0,2.29,22.04,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.21046960004605353,home,-9.85,0.0,9.52,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.21516050002537668,home,-9.79,0.0,9.52,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.22034540004096925,home,-9.73,0.0,9.52,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.22532870003487915,home,-9.73,0.0,9.52,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.23013949999585748,home,-9.68,0.0,9.52,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.23531510005705059,home,-9.62,0.0,9.52,21.97,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.24022210005205125,home,-9.56,0.0,9.52,21.97,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.24517600005492568,home,-9.5,0.0,9.52,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.2501840000040829,home,-10.04,0.0,8.51,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.2551808999851346,home,-9.37,0.0,18.01,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.26015410001855344,home,-10.51,0.0,1.76,21.96,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.26514879998285323,home,-10.51,0.0,1.76,21.97,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.27029780007433146,home,-10.5,0.0,1.76,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.27524330001324415,home,-10.49,0.0,1.76,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
0.2801681000273675,home,-10.48,0.0,1.76,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.2851204000180587,home,-10.47,0.0,1.76,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
0.2901516000274569,home,-10.46,0.0,1.76,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.2951323000015691,home,-10.46,0.0,1.76,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0
0.3001652000239119,home,-10.45,0.0,1.76,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0
0.3051008000038564,home,-10.44,0.0,1.76,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0
0.31009779998566955,home,-9.57,0.0,15.54,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.31510630005504936,home,-10.18,0.0,7.7,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.32008960004895926,home,-10.14,0.0,7.7,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.32510930008720607,home,-10.14,0.0,7.7,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
0.3300712000345811,home,-10.09,0.0,7.7,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.33425690000876784,home,-10.05,0.0,7.7,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
0.34014970005955547,home,-10.0,0.0,7.7,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.3442500000819564,home,-9.95,0.0,7.7,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0
0.34921230003237724,home,-9.91,0.0,7.7,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.3542608000570908,home,-9.42,0.0,1.56,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.3592857000185177,home,-9.41,0.0,1.56,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.36421939998399466,home,-9.41,0.0,1.56,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.3692099000327289,home,-9.4,0.0,1.56,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.37419650005176663,home,-9.39,0.0,1.56,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.37916950008366257,home,-9.38,0.0,1.56,21.98,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
0.38416190003044903,home,-9.37,0.0,1.56,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
0.38917189999483526,home,-9.37,0.0,1.56,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0
0.39415459998417646,home,-9.37,0.0,1.56,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.39931960008107126,home,-9.36,0.0,1.56,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0
0.40415289998054504,home,-9.35,0.0,1.56,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0
0.4092748999828473,home,-9.58,0.0,1.26,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.4141388999996707,home,-8.69,0.0,13.98,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.41916420008055866,home,-8.56,0.0,17.57,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.4241328000789508,home,-8.89,0.0,12.86,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.4292974000563845,home,-8.81,0.0,12.86,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.43419950001407415,home,-8.73,0.0,12.86,22.02,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
0.4391518000047654,home,-8.66,0.0,12.86,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
0.444138600025326,home,-8.66,0.0,12.86,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
0.4491424000589177,home,-8.58,0.0,12.86,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
0.4541190000018105,home,-8.5,0.0,12.86,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
0.4591147000901401,home,-8.43,0.0,12.86,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
0.46326590003445745,home,-8.94,0.0,9.45,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.46908300009090453,home,-7.89,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.47322970000095665,home,-7.77,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.4790731000248343,home,-7.65,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.48406819999217987,home,-7.65,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
0.4890824999893084,home,-7.53,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0
0.49333040008787066,home,-7.41,0.0,20.13,21.99,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
0.49849200004246086,home,-7.29,0.0,20.13,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
0.5034489000681788,home,-7.17,0.0,20.13,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0
0.5082874000072479,home,-7.05,0.0,20.13,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0
0.5131908000912517,home,-6.59,0.0,34.12,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.5183279000921175,home,-6.66,0.0,33.12,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.5233674000483006,home,-7.25,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.5285776000237092,home,-7.1,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
0.5333761000074446,home,-6.94,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.5381838000612333,home,-6.78,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
0.543212000047788,home,-6.78,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.5483531000791118,home,-6.63,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
0.5531474000308663,home,-6.47,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.5581928000319749,home,-6.31,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0
0.563162500038743,home,-6.16,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.5683155000442639,home,-6.0,0.0,26.09,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
0.5732415000675246,home,-5.61,0.0,40.12,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5782241000561044,home,-6.8,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
0.5831117000197992,home,-6.66,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
0.5881675999844447,home,-6.52,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
0.5932595999911427,home,-6.52,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
0.5981545000104234,home,-6.38,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
0.603126100031659,home,-6.25,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0
0.6081218000035733,home,-6.11,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0
0.6131191999884322,home,-5.97,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0
0.6181397000327706,home,-5.83,0.0,23.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
0.6231305000837892,home,-5.71,0.0,11.44,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.6272036000154912,home,-5.87,0.0,6.71,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
0.632246799999848,home,-5.21,0.0,16.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.6372211000416428,home,-5.11,0.0,16.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.6423924000700936,home,-5.11,0.0,16.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
0.6472426999825984,home,-5.01,0.0,16.16,22.01,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
0.6522293000016361,home,-4.92,0.0,16.16,22.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
0.6572230000747368,home,-4.82,0.0,16.16,21.62,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
0.6622166000306606,home,-4.72,0.0,16.16,21.15,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
0.6672572999959812,home,-4.63,0.0,16.16,20.73,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
0.6721745000686496,home,-5.84,0.0,8.01,20.15,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.6772009000414982,home,-5.1,0.0,18.59,19.54,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
0.6821890000719577,home,-4.98,0.0,18.59,18.93,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
0.687167500029318,home,-4.87,0.0,18.59,18.33,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0
0.6921928999945521,home,-4.87,0.0,18.59,17.77,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
0.6971964000258595,home,-4.76,0.0,18.59,17.28,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,25.0
0.7021647000219673,home,-4.65,0.0,18.59,16.89,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
0.707194900023751,home,-4.54,0.0,18.59,16.6,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0
0.7121558000799268,home,-4.43,0.0,18.59,16.41,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
0.7171371000586078,home,-4.31,0.0,18.59,16.31,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,45.0
0.7221575999865308,home,-4.98,0.0,17.58,16.29,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.7272558000404388,home,-5.73,0.0,7.18,16.35,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.7321438000071794,home,-4.9,0.0,19.03,16.47,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.7371344000566751,home,-4.79,0.0,19.03,16.61,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
0.7422853000462055,home,-4.79,0.0,19.03,16.78,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
0.7473378999857232,home,-4.67,0.0,19.03,16.94,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
0.7521320000523701,home,-4.56,0.0,19.03,17.09,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
0.7571199000813067,home,-4.44,0.0,19.03,17.23,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
0.7621521999826655,home,-4.33,0.0,19.03,17.36,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
0.7671034000813961,home,-4.22,0.0,19.03,17.48,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
0.7721977999899536,home,-4.6,0.0,18.41,17.59,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.7771142000565305,home,-3.8,0.0,27.26,17.69,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.7821006000740454,home,-4.13,0.0,22.58,17.78,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
0.7870964000467211,home,-4.0,0.0,22.58,17.85,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
0.7921042999951169,home,-3.86,0.0,22.58,17.92,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0
0.7971226000227034,home,-3.72,0.0,22.58,17.97,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
0.8020770000293851,home,-3.72,0.0,22.58,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0
0.8071067000273615,home,-3.59,0.0,22.58,18.05,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0
0.8112496000248939,home,-3.45,0.0,22.58,18.07,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
0.8162217000499368,home,-3.32,0.0,22.58,18.09,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0
0.821323600015603,home,-3.73,0.0,21.68,18.09,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.8262289999984205,home,-2.96,0.0,32.7,18.11,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.8312481000320986,home,-3.33,0.0,27.33,18.11,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.8361891000531614,home,-3.17,0.0,27.33,18.11,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
0.8412176000420004,home,-3.0,0.0,27.33,18.09,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
0.8462877999991179,home,-2.84,0.0,27.33,18.07,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
0.8512477000476792,home,-2.84,0.0,27.33,18.05,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
0.856215100036934,home,-2.68,0.0,27.33,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
0.8611955000087619,home,-2.51,0.0,27.33,18.02,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
0.866171000059694,home,-2.35,0.0,27.33,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
0.8711602999828756,home,-2.83,0.0,26.18,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.8762630000710487,home,-2.27,0.0,34.25,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.8812327000778168,home,-1.74,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.8861557000782341,home,-1.51,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0
0.8911406000843272,home,-1.51,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
0.8961468000197783,home,-1.27,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0
0.9011393000837415,home,-1.03,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0
0.9062709000427276,home,-0.8,0.0,39.45,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,28.0
0.9111298000207171,home,-0.56,0.0,39.45,18.02,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0
0.9161350000649691,home,-0.32,0.0,39.45,18.02,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,38.0
0.9211523000849411,home,-1.34,0.0,37.63,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.9262780999997631,home,-2.47,0.0,22.05,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.9311714000068605,home,-1.68,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
0.9361094000050798,home,-1.48,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0
0.9410879000788555,home,-1.48,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0
0.946094400016591,home,-1.28,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0
0.9510863000759855,home,-1.08,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0
0.9561134000541642,home,-0.88,0.0,33.29,18.03,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0
0.9610773000167683,home,-0.68,0.0,33.29,18.02,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0
0.9660980000626296,home,-0.48,0.0,33.29,18.02,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,39.0
0.9703332000644878,home,-1.21,0.0,32.1,18.01,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.9751873000059277,home,-1.2,0.0,30.7,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
0.9803110000211746,home,-1.47,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0
0.9851612000493333,home,-1.31,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0
0.9901859000092372,home,-1.15,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0
0.995190600049682,home,-0.99,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0
1.0001677999971434,home,-0.99,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0
1.0051667999941856,home,-0.83,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,30.0
1.0101414000382647,home,-0.66,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0
1.0151594000635669,home,-0.5,0.0,26.86,18.0,18.0,-4.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0
