host_iso8601,host_unix_ns,elapsed_s,rx_interval_ms,record_type,estimated_x_cm,target_x_cm,estimated_vx_cm_s,motor_angle_deg,angle_command_deg,brake_p_offset_deg,terminal_offset_deg,brake_p_active,terminal_push_active,terminal_trim_active,terminal_brake_gate_active,sequence_stage,vision_age_ms,x_changed,x_unchanged_ms,raw_line
2026-09-23T01:02:59.870+08:00,1790096579870374800,2.247279,4.992,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,34,0,2213.901,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:02:59.875+08:00,1790096579875342000,2.252246,4.967,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,40,0,2218.868,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,40"
2026-09-23T01:02:59.880+08:00,1790096579880331900,2.257236,4.990,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,44,0,2223.858,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,44"
2026-09-23T01:02:59.885+08:00,1790096579885355900,2.262261,5.024,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,50,0,2228.882,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,50"
2026-09-23T01:02:59.890+08:00,1790096579890367500,2.267272,5.012,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,54,0,2233.894,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,54"
2026-09-23T01:02:59.895+08:00,1790096579895348500,2.272253,4.980,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,60,0,2238.874,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,60"
2026-09-23T01:02:59.900+08:00,1790096579900305000,2.277210,4.957,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,64,0,2243.831,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,64"
2026-09-23T01:02:59.905+08:00,1790096579905304900,2.282210,5.000,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,70,0,2248.832,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,70"
2026-09-23T01:02:59.910+08:00,1790096579910319400,2.287224,5.014,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,74,0,2253.845,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,74"
2026-09-23T01:02:59.915+08:00,1790096579915348100,2.292245,5.021,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,80,0,2258.867,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,80"
2026-09-23T01:02:59.920+08:00,1790096579920293000,2.297196,4.951,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,84,0,2263.817,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,84"
2026-09-23T01:02:59.924+08:00,1790096579924413600,2.301318,4.122,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,90,0,2267.939,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,90"
2026-09-23T01:02:59.929+08:00,1790096579929413600,2.306317,4.999,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,94,0,2272.939,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,94"
2026-09-23T01:02:59.935+08:00,1790096579935294700,2.312198,5.881,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,100,0,2278.820,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,100"
2026-09-23T01:02:59.939+08:00,1790096579939572400,2.316477,4.278,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,104,0,2283.098,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,104"
2026-09-23T01:02:59.944+08:00,1790096579944425000,2.321329,4.853,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,110,0,2287.951,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,110"
2026-09-23T01:02:59.949+08:00,1790096579949396700,2.326302,4.972,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,114,0,2292.923,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,114"
2026-09-23T01:02:59.954+08:00,1790096579954384400,2.331288,4.987,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,120,0,2297.910,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,120"
2026-09-23T01:02:59.959+08:00,1790096579959388200,2.336292,5.004,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,124,0,2302.914,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,124"
2026-09-23T01:02:59.964+08:00,1790096579964458000,2.341358,5.066,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,130,0,2307.980,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,130"
2026-09-23T01:02:59.969+08:00,1790096579969351700,2.346256,4.898,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,134,0,2312.878,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,134"
2026-09-23T01:02:59.974+08:00,1790096579974471000,2.351373,5.117,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,140,0,2317.994,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,140"
2026-09-23T01:02:59.979+08:00,1790096579979360300,2.356265,4.892,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,144,0,2322.886,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,144"
2026-09-23T01:02:59.984+08:00,1790096579984349900,2.361255,4.990,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,150,0,2327.876,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,150"
2026-09-23T01:02:59.989+08:00,1790096579989337500,2.366245,4.990,sample,-3.13,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,154,0,2332.866,"-3.13,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,154"
2026-09-23T01:02:59.994+08:00,1790096579994309200,2.371214,4.969,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,4,1,0.000,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:02:59.999+08:00,1790096579999397300,2.376288,5.074,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,3,0,5.074,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,3"
2026-09-23T01:03:00.004+08:00,1790096580004312200,2.381217,4.929,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,9,0,10.003,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,9"
2026-09-23T01:03:00.009+08:00,1790096580009311000,2.386216,4.999,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,13,0,15.002,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,13"
2026-09-23T01:03:00.014+08:00,1790096580014304200,2.391203,4.988,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,19,0,19.989,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,19"
2026-09-23T01:03:00.019+08:00,1790096580019298300,2.396196,4.993,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,23,0,24.983,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,23"
2026-09-23T01:03:00.024+08:00,1790096580024292000,2.401194,4.998,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,29,0,29.980,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,29"
2026-09-23T01:03:00.028+08:00,1790096580028407800,2.405311,4.117,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,33,0,34.097,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,33"
2026-09-23T01:03:00.033+08:00,1790096580033405700,2.410310,4.998,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,2,0,39.096,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.038+08:00,1790096580038480900,2.415373,5.063,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,2,0,44.159,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.043+08:00,1790096580043393000,2.420297,4.924,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,4,0,49.083,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:00.048+08:00,1790096580048472000,2.425362,5.065,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,8,0,54.148,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,8"
2026-09-23T01:03:00.053+08:00,1790096580053363300,2.430268,4.906,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,14,0,59.054,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,14"
2026-09-23T01:03:00.058+08:00,1790096580058380100,2.435284,5.016,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,18,0,64.071,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,18"
2026-09-23T01:03:00.063+08:00,1790096580063459000,2.440350,5.066,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,24,0,69.136,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,24"
2026-09-23T01:03:00.068+08:00,1790096580068344500,2.445252,4.902,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,28,0,74.038,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,28"
2026-09-23T01:03:00.073+08:00,1790096580073354200,2.450258,5.007,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,34,0,79.045,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:03:00.078+08:00,1790096580078372500,2.455276,5.018,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,38,0,84.062,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,38"
2026-09-23T01:03:00.083+08:00,1790096580083366000,2.460270,4.994,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,44,0,89.056,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,44"
2026-09-23T01:03:00.088+08:00,1790096580088340400,2.465245,4.975,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,48,0,94.031,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,48"
2026-09-23T01:03:00.093+08:00,1790096580093422900,2.470313,5.068,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,2,0,99.099,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.098+08:00,1790096580098298800,2.475203,4.891,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,6,0,103.989,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,6"
2026-09-23T01:03:00.103+08:00,1790096580103431800,2.480321,5.118,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,12,0,109.107,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,12"
2026-09-23T01:03:00.108+08:00,1790096580108302300,2.485206,4.885,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,16,0,113.993,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,16"
2026-09-23T01:03:00.113+08:00,1790096580113353600,2.490242,5.036,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,22,0,119.028,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,22"
2026-09-23T01:03:00.118+08:00,1790096580118308500,2.495198,4.956,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,26,0,123.984,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,26"
2026-09-23T01:03:00.123+08:00,1790096580123314200,2.500204,5.006,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,32,0,128.990,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,32"
2026-09-23T01:03:00.127+08:00,1790096580127590400,2.504481,4.277,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,36,0,133.268,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,36"
2026-09-23T01:03:00.132+08:00,1790096580132584000,2.509475,4.994,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,2,0,138.262,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.137+08:00,1790096580137409000,2.514313,4.838,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,5,0,143.099,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:00.142+08:00,1790096580142367600,2.519272,4.959,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,4,0,148.059,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:00.147+08:00,1790096580147362800,2.524268,4.995,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,8,0,153.054,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,8"
2026-09-23T01:03:00.152+08:00,1790096580152476900,2.529381,5.114,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,14,0,158.167,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,14"
2026-09-23T01:03:00.157+08:00,1790096580157416400,2.534318,4.937,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,18,0,163.104,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,18"
2026-09-23T01:03:00.162+08:00,1790096580162378700,2.539283,4.964,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,24,0,168.069,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,24"
2026-09-23T01:03:00.167+08:00,1790096580167506300,2.544397,5.114,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,28,0,173.183,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,28"
2026-09-23T01:03:00.172+08:00,1790096580172459000,2.549349,4.952,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,34,0,178.135,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,34"
2026-09-23T01:03:00.177+08:00,1790096580177427600,2.554320,4.970,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,38,0,183.106,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,38"
2026-09-23T01:03:00.182+08:00,1790096580182494600,2.559384,5.064,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,44,0,188.170,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,44"
2026-09-23T01:03:00.187+08:00,1790096580187342400,2.564246,4.863,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,2,0,193.032,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.192+08:00,1790096580192321100,2.569225,4.979,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,2,0,198.011,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.197+08:00,1790096580197417600,2.574304,5.079,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,6,0,203.090,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,6"
2026-09-23T01:03:00.202+08:00,1790096580202434100,2.579338,5.034,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,12,0,208.125,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,12"
2026-09-23T01:03:00.207+08:00,1790096580207318700,2.584223,4.885,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,16,0,213.009,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,16"
2026-09-23T01:03:00.212+08:00,1790096580212324000,2.589229,5.006,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,22,0,218.015,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,22"
2026-09-23T01:03:00.217+08:00,1790096580217344300,2.594234,5.005,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,26,0,223.020,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,26"
2026-09-23T01:03:00.222+08:00,1790096580222348400,2.599238,5.004,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,32,0,228.024,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,32"
2026-09-23T01:03:00.227+08:00,1790096580227298100,2.604201,4.963,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,36,0,232.988,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,36"
2026-09-23T01:03:00.231+08:00,1790096580231585500,2.608475,4.274,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,42,0,237.261,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,42"
2026-09-23T01:03:00.236+08:00,1790096580236586700,2.613471,4.996,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,2,0,242.257,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.241+08:00,1790096580241405400,2.618310,4.839,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,2,0,247.096,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,2"
2026-09-23T01:03:00.246+08:00,1790096580246390100,2.623295,4.985,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,6,0,252.081,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,6"
2026-09-23T01:03:00.251+08:00,1790096580251379100,2.628284,4.989,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,12,0,257.070,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,12"
2026-09-23T01:03:00.256+08:00,1790096580256498400,2.633393,5.109,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,16,0,262.179,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,16"
2026-09-23T01:03:00.261+08:00,1790096580261392300,2.638296,4.904,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,22,0,267.082,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,22"
2026-09-23T01:03:00.266+08:00,1790096580266373800,2.643278,4.982,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,26,0,272.064,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,26"
2026-09-23T01:03:00.271+08:00,1790096580271392500,2.648294,5.016,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,32,0,277.080,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,32"
2026-09-23T01:03:00.276+08:00,1790096580276520400,2.653409,5.115,sample,-3.11,0.0,0.0,21.97,22.0,0.0,0.0,0,0,0,0,0,36,0,282.195,"-3.11,0.00,0.00,21.97,22.00,0.00,0.00,0,0,0,0,0,36"
2026-09-23T01:03:00.281+08:00,1790096580281372300,2.658276,4.867,sample,-3.11,0.0,0.0,21.96,22.0,0.0,0.0,0,0,0,0,0,42,0,287.062,"-3.11,0.00,0.00,21.96,22.00,0.00,0.00,0,0,0,0,0,42"
2026-09-23T01:03:00.286+08:00,1790096580286415400,2.663306,5.029,sample,-3.11,0.0,0.0,21.94,22.0,0.0,0.0,0,0,0,0,0,5,0,292.092,"-3.11,0.00,0.00,21.94,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:00.291+08:00,1790096580291372700,2.668273,4.967,sample,-3.11,0.0,0.0,21.94,22.0,0.0,0.0,0,0,0,0,0,4,0,297.059,"-3.11,0.00,0.00,21.94,22.00,0.00,0.00,0,0,0,0,0,4"
2026-09-23T01:03:00.296+08:00,1790096580296435900,2.673325,5.053,sample,-3.11,0.0,0.0,21.93,22.0,0.0,0.0,0,0,0,0,0,5,0,302.112,"-3.11,0.00,0.00,21.93,22.00,0.00,0.00,0,0,0,0,0,5"
2026-09-23T01:03:00.301+08:00,1790096580301342400,2.678247,4.921,sample,-3.11,0.0,0.0,21.93,22.0,0.0,0.0,0,0,0,0,0,11,0,307.033,"-3.11,0.00,0.00,21.93,22.00,0.00,0.00,0,0,0,0,0,11"
2026-09-23T01:03:00.306+08:00,1790096580306308200,2.683213,4.966,sample,-3.11,0.0,0.0,21.92,22.0,0.0,0.0,0,0,0,0,0,15,0,311.999,"-3.11,0.00,0.00,21.92,22.00,0.00,0.00,0,0,0,0,0,15"
2026-09-23T01:03:00.311+08:00,1790096580311431000,2.688321,5.109,sample,-3.11,0.0,0.0,21.91,22.0,0.0,0.0,0,0,0,0,0,21,0,317.107,"-3.11,0.00,0.00,21.91,22.00,0.00,0.00,0,0,0,0,0,21"
2026-09-23T01:03:00.316+08:00,1790096580316313100,2.693217,4.896,sample,-3.11,0.0,0.0,21.91,22.0,0.0,0.0,0,0,0,0,0,25,0,322.004,"-3.11,0.00,0.00,21.91,22.00,0.00,0.00,0,0,0,0,0,25"
2026-09-23T01:03:00.321+08:00,1790096580321299900,2.698205,4.987,sample,-3.11,0.0,0.0,21.91,22.0,0.0,0.0,0,0,0,0,0,31,0,326.991,"-3.11,0.00,0.00,21.91,22.00,0.00,0.00,0,0,0,0,0,31"
2026-09-23T01:03:00.326+08:00,1790096580326288500,2.703192,4.987,sample,-3.11,0.0,0.0,21.91,22.0,0.0,0.0,0,0,0,0,0,35,0,331.978,"-3.11,0.00,0.00,21.91,22.00,0.00,0.00,0,0,0,0,0,35"
2026-09-23T01:03:00.331+08:00,1790096580331288700,2.708193,5.001,sample,-3.11,0.0,0.0,21.91,22.0,0.0,0.0,0,0,0,0,0,41,0,336.979,"-3.11,0.00,0.00,21.91,22.00,0.00,0.00,0,0,0,0,0,41"
2026-09-23T01:03:00.336+08:00,1790096580336339400,2.713227,5.034,sample,-3.11,0.0,0.0,21.92,22.0,0.0,0.0,0,0,0,0,0,45,0,342.013,"-3.11,0.00,0.00,21.92,22.00,0.00,0.00,0,0,0,0,0,45"
2026-09-23T01:03:00.340+08:00,1790096580340482200,2.717387,4.160,sample,-3.11,0.0,0.0,21.93,22.0,0.0,0.0,0,0,0,0,0,51,0,346.173,"-3.11,0.00,0.00,21.93,22.00,0.00,0.00,0,0,0,0,0,51"
2026-09-23T01:03:00.345+08:00,1790096580345403400,2.722308,4.921,sample,-3.11,0.0,0.0,21.95,22.0,0.0,0.0,0,0,0,0,0,55,0,351.094,"-3.11,0.00,0.00,21.95,22.00,0.00,0.00,0,0,0,0,0,55"
2026-09-23T01:03:00.350+08:00,1790096580350513700,2.727405,5.097,sample,-3.11,0.0,0.0,21.97,22.0,0.0,0.0,0,0,0,0,0,61,0,356.191,"-3.11,0.00,0.00,21.97,22.00,0.00,0.00,0,0,0,0,0,61"
2026-09-23T01:03:00.355+08:00,1790096580355396400,2.732301,4.896,sample,-3.11,0.0,0.0,21.99,22.0,0.0,0.0,0,0,0,0,0,65,0,361.087,"-3.11,0.00,0.00,21.99,22.00,0.00,0.00,0,0,0,0,0,65"
2026-09-23T01:03:00.360+08:00,1790096580360363700,2.737268,4.967,sample,-3.11,0.0,0.0,22.01,22.0,0.0,0.0,0,0,0,0,0,71,0,366.054,"-3.11,0.00,0.00,22.01,22.00,0.00,0.00,0,0,0,0,0,71"
2026-09-23T01:03:00.365+08:00,1790096580365544500,2.742433,5.165,sample,-3.11,0.0,0.0,22.03,22.0,0.0,0.0,0,0,0,0,0,75,0,371.219,"-3.11,0.00,0.00,22.03,22.00,0.00,0.00,0,0,0,0,0,75"
2026-09-23T01:03:00.370+08:00,1790096580370375100,2.747280,4.846,sample,-3.11,0.0,0.0,22.04,22.0,0.0,0.0,0,0,0,0,0,81,0,376.066,"-3.11,0.00,0.00,22.04,22.00,0.00,0.00,0,0,0,0,0,81"
2026-09-23T01:03:00.375+08:00,1790096580375352000,2.752257,4.977,sample,-3.11,0.0,0.0,22.05,22.0,0.0,0.0,0,0,0,0,0,85,0,381.043,"-3.11,0.00,0.00,22.05,22.00,0.00,0.00,0,0,0,0,0,85"
2026-09-23T01:03:00.380+08:00,1790096580380346300,2.757251,4.994,sample,-3.11,0.0,0.0,22.06,22.0,0.0,0.0,0,0,0,0,0,91,0,386.037,"-3.11,0.00,0.00,22.06,22.00,0.00,0.00,0,0,0,0,0,91"
2026-09-23T01:03:00.385+08:00,1790096580385349500,2.762254,5.003,sample,-3.11,0.0,0.0,22.07,22.0,0.0,0.0,0,0,0,0,0,95,0,391.040,"-3.11,0.00,0.00,22.07,22.00,0.00,0.00,0,0,0,0,0,95"
2026-09-23T01:03:00.390+08:00,1790096580390520000,2.767409,5.154,sample,-3.11,0.0,0.0,22.07,22.0,0.0,0.0,0,0,0,0,0,101,0,396.195,"-3.11,0.00,0.00,22.07,22.00,0.00,0.00,0,0,0,0,0,101"
2026-09-23T01:03:00.395+08:00,1790096580395397600,2.772300,4.891,sample,-3.11,0.0,0.0,22.07,22.0,0.0,0.0,0,0,0,0,0,105,0,401.086,"-3.11,0.00,0.00,22.07,22.00,0.00,0.00,0,0,0,0,0,105"
